
    DATASETS: This site contains data sets that are not shown completely
    in text examples and exercises. (The numbering refers to the 3rd
    edition, 2013) Thanks to Charles Geyer for pointing out some errors
    in the original posting.

*1. Horseshoe crab data set of Table 4.3*

(Here y is whether a female crab has a satellite (1=yes, 0=no) and
weight is in grams, rather than kg as in the text. Also, color has
values 1-5 with 1=light; there were no crabs of color 1, so in the text,
color was re-coded as color - 1 to give values 1, 2, 3, 4.)


color spine width satell weight y 
      0        0        3 1769
      0        0        1 1770
      0        0        2 1770
      0        0        3 1770
      0        0        1 1771
      0        0        2 1771
      0        0        3 1771
      0        0        1 1772
      0        0        2 1772
      0        0        3 1772
      0        0        1 1773
      0        0        2 1773
      0        0        3 1773
      0        0        1 1774
      0        0        2 1774
      0        0        3 1774
      0        0        1 1775
      0        0        2 1775
      0        0        3 1775
      0        0        1 1776
      0        0        2 1776
      0        0        3 1776
      0        0        1 1777
      0        0        2 1777
      0        0        3 1777
      0        0        1 1778
      0        0        2 1778
      0        0        3 1778
      0        0        1 1779
      0        0        2 1779
      0        0        3 1779
      0        0        1 1780
      0        0        2 1780
      0        0        3 1780
      0        0        1 1781
      0        0        2 1781
      0        0        3 1781
      0        0        1 1782
      0        0        2 1782
      0        0        3 1782
      0        0        1 1783
      0        0        2 1783
      0        0        3 1783
      0        0        1 1784
      0        0        2 1784
      0        0        3 1784
      0        0        1 1785
      0        0        2 1785
      0        0        3 1785
      0        0        1 1786
      0        0        2 1786
      0        0        3 1786
      0        0        1 1787
      0        0        2 1787
      0        0        3 1787
      0        0        1 1788
      0        0        2 1788
      0        0        3 1788
      0        0        1 1789
      0        0        2 1789
      0        0        3 1789
      0        0        1 1790
      0        0        2 1790
      0        0        3 1790
      0        0        1 1791
      0        0        2 1791
      0        0        3 1791
      0        0        1 1792
      0        0        2 1792
      0        0        3 1792
      0        0        1 1793
      0        0        2 1793
      0        0        3 1793
      0        0        1 1794
      0        0        2 1794
